Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Screen Rant,70,Patrice Witherspoon,"It isn’t just stellar filmmaking, it’s necessary viewing for those of us aching to break the cycle of abuse.","Sep 9, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Guardian,60,Peter Bradshaw,"While it’s such an intriguing idea, an almost absurdist scrutiny of what avoidance looks like and how families choreograph their collective denial, there is something a little bit contrived in it and, though always engaged, I found myself longing for some outright passion or rage or confrontation.","May 18, 2024"
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Chicago Tribune,100,Michael Wilmington,"Moves us now because it's so playful and the players are so young - and because later, when Godard tried to play for keeps, in his self-consciously radical films of the late '60s and '70s, he began to lose his game.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,The New York Times,90,Dana Stevens,"It is the work of a master -- of more than one, for that matter. Mr. Godard, who once called it ""my first real film,"" was showing the obsession with, and mastery of, cinematic technique that would make him one of the culture heroes of the 1960's.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Boston Globe,88,Ty Burr,"The most playful film to come out of the French New Wave, it's also the last time Jean-Luc Godard appeared to have any fun.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,TV Guide Magazine,80,Staff (Not credited),"Godard's third feature film and his first in color, A Woman is a Woman is one of the most enjoyable of all the master's works.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,L.A. Weekly,70,Scott Foundas,"There are a couple of absurdly nonchalant song-and-dance sequences, though mostly, Michel Legrand's sumptuous music swells in anticipation of showstoppers that never happen.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,The New Yorker,70,Anthony Lane,"More than forty years have passed since A Woman Is a Woman won the Jury Prize at the Berlin Film Festival for ""originality, youth, audacity, impertinence."" (When did you last see a movie that might warrant such an award?)  [26 May 2003, p. 102]",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Village Voice,60,Jessica Winter,"Godard light, but not lite: Its breezy postures front for melancholia.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Variety,60,Staff (Not credited),Only intermittently bright. Too much homage to Yank musicals and comedies point up the lack of polish.,
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Chicago Reader,60,Jonathan Rosenbaum,"While its slender plot (stripper Karina wants a baby and turns to Belmondo when her boyfriend Brialy won't oblige her) can irritate in spots, the film's high spirits may still win you over.",
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Chicago Sun-Times,50,Roger Ebert,Slight and sometimes wearisome.,
A WOMAN IS A WOMAN,1961,Jean-Luc Godard,Film Threat,40,Phil Hall,"What may have seemed energetic and innovative four decades ago is fairly enervated today, and only the most rabid Godard fanatics will find reason to seek out its new theatrical re-release.",
SEVEN VEILS,2025,Atom Egoyan,The Playlist,91,Warren Cantrell,"A marriage of dramaturgy and remembrance, Seven Veils dances through its themes and character history with thoughtful intention that would impress Salome herself. Emotionally bracing and infused with a meta-text that leapfrogs the story and the characters themselves, it is almost good enough to lose one’s head over.","Mar 7, 2025"
SEVEN VEILS,2025,Atom Egoyan,The Hollywood Reporter,80,Michael Rechtshaffen,"Essentially serving as a constant spectator, looking in on both the production and her own tangled life, Seyfriend impressively conveys a myriad of tamped-down, long-repressed emotions with an economy of dialogue at her disposal.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,Collider,80,Isabella Soares,"Seven Veils is an intense psychodrama, enriched by Seyfried's magnetism and the director's ability to piece together the content of Strauss' opera with the protagonist's repressed memories.","Mar 7, 2025"
SEVEN VEILS,2025,Atom Egoyan,Wall Street Journal,80,Zachary Barnes,"With “Seven Veils” Mr. Egoyan has done something more interesting, weaving a new narrative into and around the opera until the two become a dense, dark thicket of their own.","Mar 8, 2025"
SEVEN VEILS,2025,Atom Egoyan,The Globe and Mail (Toronto),75,Kate Taylor,"The most remarkable element is surely the way Egoyan has seamlessly integrated footage from previous COC productions, that he shot himself at the time, into his new film to give it the breadth of a genuine stage performance.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,Observer,75,Emily Zemler,"There are questions and uncertainties that linger once the movie ends. But like difficult, repressed memories, there is no easy resolution to be found.","Mar 4, 2025"
SEVEN VEILS,2025,Atom Egoyan,Screen Daily,70,Tim Grierson,"This intense psychodrama about buried trauma and doomed romance demonstrates an unapologetic operatic flair which entrances and over-reaches in equal measure. Seyfried exudes a stark intensity that grounds the proceedings — whenever Egoyan risks losing control, she keeps the production on course.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,Paste Magazine,69,Jim Vorel,Lovers of classical opera will no doubt find it to be a sumptuous treat.,"Mar 5, 2025"
SEVEN VEILS,2025,Atom Egoyan,Slant Magazine,63,Eli Friedberg,The film’s pleasures are ultimately more textural and academic than those of Tár.,"Mar 4, 2025"
SEVEN VEILS,2025,Atom Egoyan,Washington Post,63,Ty Burr,"Seven Veils doesn’t crash to Earth, but it also never quite frees itself from the notebook of its ideas to become the gripping emotional thriller it seems to want to be.","Mar 7, 2025"
SEVEN VEILS,2025,Atom Egoyan,Chicago Tribune,63,Michael Phillips,"It’s a lot. Seyfried, who has worked with writer-director Egoyan before on the super-ripe erotic drama “Chloe” (2009), finesses some zig-zaggy tonal swerves confidently and well. The writing, however, wobbles.","Mar 8, 2025"
SEVEN VEILS,2025,Atom Egoyan,RogerEbert.com,63,Jourdain Searles,"Egoyan has always delved right into fraught familial ties without shying away from ugliness, and “Seven Veils” is perhaps his most overt exploration of familial trauma.","Mar 10, 2025"
SEVEN VEILS,2025,Atom Egoyan,The Film Stage,58,Ethan Vestby,"If I have virtually nothing positive to say about Seven Veils other than Seyfried’s compelling presence, I can’t quite bring myself to hate it. Frankly, I was never bored, and to some extent––even when dealing with such tricky subject matter––the fact that Egoyan was willing to be the dozenth piece of content I’ve seen in the past year to make a swipe at intimacy coordinators articulates the level of seriousness he’s dealing with here.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,IndieWire,58,Natalia Winkelman,"Acting as the film’s teetering anchor, Seyfried channels a fascinating blend of composure and chaos that, in a less muddled movie, would have sung. Yet here, her portrayal of an assured woman unraveling under pressure merely lends a haunting note to a tale that strikes as simultaneously laborious and opaque.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,Slashfilm,50,Barry Levitt,"Seven Veils feels like Egoyan struggling under his own expectations, just like Jeanine begins to crumble under hers.","Feb 27, 2025"
SEVEN VEILS,2025,Atom Egoyan,The New York Times,50,Ben Kenigsberg,"In short, Seven Veils offers plenty to think about. But fans who mourn that Egoyan’s dramatic instincts have slipped in recent years won’t quite be getting a return to form.","Mar 6, 2025"
SEVEN VEILS,2025,Atom Egoyan,The A.V. Club,50,Brianna Zigler,"Egoyan’s film is at once stylish and slipshod, a film that is both gorgeously shot—haunting shadows, deep colors—and inelegant in its themes of sexual trauma and assault.","Mar 8, 2025"
SEVEN VEILS,2025,Atom Egoyan,Screen Rant,50,Rachel LaBonte,"Seven Veils still falls prey to its own expansive focus, making it a compelling yet unsatisfying drama.","Mar 12, 2025"
SEVEN VEILS,2025,Atom Egoyan,The Telegraph,40,Tim Robey,"It’s an egghead exercise, both scrambled and undercooked.","Feb 22, 2024"
EUROPA EUROPA,1990,Agnieszka Holland,The Seattle Times,100,John Hartl,"Brilliant, biting, bitterly funny epic about a Jewish teenager's stranger-than-fiction adventures during World War II.  [28 June 1991, p.22]",
EUROPA EUROPA,1990,Agnieszka Holland,Washington Post,88,Hal Hinson,"There are a great many movies about the tragic experience of the Jews during the Second World War, but only a handful as passionate, as subtly intelligent, as universal as this one. In Europa Europa, Agnieszka Holland tackles a great theme and, in the process, has made a great movie.",
EUROPA EUROPA,1990,Agnieszka Holland,Boston Globe,88,Jay Carr,"As no other Holocaust film quite has, Europa, Europa, with dreamlike clarity, refuses to let us forget that hate works. And that self-hate works even better. [19 July 1991, p.23]",
EUROPA EUROPA,1990,Agnieszka Holland,Entertainment Weekly,83,Owen Gleiberman,"Europa, Europa isn’t the wrenching emotional saga it might have been.",
EUROPA EUROPA,1990,Agnieszka Holland,Empire,80,David Parkinson,"The execution could be improved, but the sheer zip of the real life story just about carries this wartime tale along.",
EUROPA EUROPA,1990,Agnieszka Holland,TV Guide Magazine,80,Staff (Not Credited),"Europa Europa is a compelling story told with intelligence and wit. Holland's direction, and the acting by the ensemble cast, are superb.",
EUROPA EUROPA,1990,Agnieszka Holland,San Francisco Chronicle,75,Judy Stone,"In recreating the fantastic adventures of Solomon Perel, director Agnieszka Holland not only shows a lively appreciation for his anguish and his adolescent desires, but she also illuminates the mentality of mass ideological movements -- both fascist and Communist. That is a large order and Holland, a Polish-born, Paris-based director, carries it out with acute, ironic flair. [03 July 1991, p.E3]",
EUROPA EUROPA,1990,Agnieszka Holland,The New York Times,70,Janet Maslin,This film includes several remarkable episodes illustrating the strange events that shaped Mr. Perel's destiny and the full force of his terror and sorrow.,
EUROPA EUROPA,1990,Agnieszka Holland,Los Angeles Times,70,Peter Rainer,"This man whose family was almost entirely wiped out must feel like he's the recipient of a great cosmic joke, with his survival as the punch line. Europa Europa does justice to the joke.",
EUROPA EUROPA,1990,Agnieszka Holland,Time Out,70,Staff (Not Credited),"Holland takes a more prosaic approach, but the ironies bite hard, and occasional farcical moments add an unsettling edge to Perel's fortunes. Holland plays on the paradox of role-playing with moderation, but the moral uncertainties of Perel's survival are no less dizzying for all that.",
EUROPA EUROPA,1990,Agnieszka Holland,Austin Chronicle,67,Marjorie Baumgarten,"As a personal, autobiographical tale, Europa Europa is a fascinating narrative. As a historical memoir, its details are compelling.",
EUROPA EUROPA,1990,Agnieszka Holland,Washington Post,60,Desson Thomson,"The problem is, Europa is episodic rather than cumulative. Europa is about the highlights in Solly's wartime life. But it's not about Solly.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Washington Post,100,Hal Hinson,"For Kieslowski, subtlety is a religion. He hints or implies -- anything to keep from laying his cards on the table. With ""Blue,"" you never feel he's shown his whole hand; not even after the game is over.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Los Angeles Times,100,Kenneth Turan,"Daring in its willingness to risk looking maudlin by dealing with extremes, Blue doesn't hesitate to explore spiritual and psychological states that are beyond many films.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Empire,100,Marcus Trower,"What lifts it out of the doldrums is Kieslowski's fascinating use of reflections, focusing techniques and camera angles to give the somewhat pedestrian material a profound and otherworldly East European feel.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,The Guardian,100,Peter Bradshaw,There is a wonderful reach and flair in Kieślowski’s film-making.,
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,CineVue,100,Patrick Gamble,"Like delving into a cold cave of human emotion, Three Colours: Blue is the jewel in the crown of Kieślowski’s trilogy – a fascinating examination of freedom, sorrow and identity, and perhaps one of the most necessary films of contemporary French cinema.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Austin Chronicle,89,Marjorie Baumgarten,"Blue is a movie that engages the mind, challenges the senses, implores a resolution, and tells, with aesthetic grace and formal elegance, a good story and a political allegory.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Chicago Sun-Times,88,Roger Ebert,"Think of how we read the thoughts of those closest to us, in moments when words will not do. We look at their faces, and although they do not make any effort to mirror emotions there, we can read them all the same, in the smallest signs. A movie that invites us to do the same thing can be very absorbing.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,ReelViews,88,James Berardinelli,"As rich in emotional impact as in style, this motion picture sets a high standard that we as viewers can only hope the other two chapters of the trilogy will match.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,Variety,80,Lisa Nesselson,"Bold final sequence is a visual and aural crescendo calibrated to show that while each person is fundamentally alone, every life inevitably touches other lives.",
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,The Guardian,80,Derek Malcolm,The film is almost totally schematic and this weakens it. What strengthens it is the sheer emotional power of its making.,
THREE COLORS: BLUE,1993,Krzysztof Kieslowski,The New York Times,50,Vincent Canby,"Blue doesn't seduce the viewer into its very complex, musically formal arrangements. The narrative is too precious and absurd. The interpretation it demands seems dilettantish.",
INCENDIES,2010,Denis Villeneuve,Time Out,100,Joshua Rothkopf,"A staggering political drama that could put you in mind of the intimate sweep of Bernardo Bertolucci, Incendies feels like a mighty movie in our midst.","Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,Wall Street Journal,100,Joe Morgenstern,"Denis Villeneuve's screen adaptation of a play by the Lebanese-Canadian playwright Wajdi Mouawad tells a story-masterfully-of courage, cruelty, family mysteries and a chain of anger that can only be broken by love.","Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,NPR,100,Bob Mondello,The storytelling in Incendies strikes me as primal the way Greek tragedy is primal. Shattering. Cathartic. It is a breathtaking film.,"Apr 25, 2011"
INCENDIES,2010,Denis Villeneuve,Chicago Tribune,100,Michael Phillips,"Incendies is no mere riff on a Greek mainstay. It is its own entity, delicate and fierce. Already I've risked making it sound like homework. It's not; it's an enthralling drama of survival.","Apr 28, 2011"
INCENDIES,2010,Denis Villeneuve,Washington Post,100,Michael O'Sullivan,It knocks you off your feet and leaves you shaken.,"May 27, 2011"
INCENDIES,2010,Denis Villeneuve,Tampa Bay Times,100,Steve Persall,"Incendies is a gallery of nightly news atrocities - a bus massacre, rape, children with guns - yet it's made intensely personal under the director's steady hand.","Jun 8, 2011"
INCENDIES,2010,Denis Villeneuve,The Telegraph,100,David Gritten,"Incendies is no one’s idea of a joyful ride, but it’s a remarkable work, and its complex story etches itself on the memory.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,Entertainment Weekly,91,Owen Gleiberman,The movie is a bumpy road of twists that leads to a revelation that has the shock and force of Greek tragedy.,"Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,New York Magazine (Vulture),90,David Edelstein,"The movie doesn't quite jell, but you'll feel its sting for hours.","Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,The Hollywood Reporter,90,Stephen Farber,"Although the film runs more than two hours, the story is so compelling and the production so beautifully controlled that we are gripped by the characters' quest right up to the shocking end of the story.","Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,Arizona Republic,90,Bill Goodykoontz,"Villeneuve's telling of her story - and of her children's - is painful, searing and something close to brilliant.","May 12, 2011"
INCENDIES,2010,Denis Villeneuve,Rolling Stone,88,Peter Travers,A devastating mystery thriller from Quebec filmmaker Denis Villeneuve that grabs you hard and won't let go.,"Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,Chicago Sun-Times,88,Roger Ebert,"Most people do not choose their religions but have them forced upon themselves by birth, and the lesson of Incendies is that an accident of birth is not a reason for hatred.","Apr 27, 2011"
INCENDIES,2010,Denis Villeneuve,Boston Globe,88,Ty Burr,"A mystery, a melodrama, a prison film, and a love story, Incendies is foremost a scream of rage at a society destroyed by religion and by men.","May 12, 2011"
INCENDIES,2010,Denis Villeneuve,Miami Herald,88,Rene Rodriguez,"The movie, engrossing as it is intentionally horrifying, is capped by a last-minute revelation that brings the story to a haunting, powerful close.","May 19, 2011"
INCENDIES,2010,Denis Villeneuve,Philadelphia Inquirer,88,Steven Rea,Reverberates with the power and passion of Greek tragedy.,"May 19, 2011"
INCENDIES,2010,Denis Villeneuve,New Orleans Times-Picayune,88,Mike Scott,"A story of hope amid the ruins -- one that everybody can appreciate, no matter their politics.","Jul 15, 2011"
INCENDIES,2010,Denis Villeneuve,IndieWire,83,Eric Kohn,"The climax is a little too clever and far-fetched-an unnecessarily neat finale for a movie that works fine when dealing in broad strokes, some of which are nothing short of masterful.","Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,Boxoffice Magazine,80,Ed Schied,"Azabal is superb, conveying Nawal's fiery presence, determination and mounting bitterness. The impressive cast includes non-professionals from Jordan, where Incendies was filmed.","Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,Variety,80,Peter Debruge,Incendies vaults Denis Villeneuve to the status of serious director.,"Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,The New York Times,80,A.O. Scott,"Mr. Villeneuve tells Nawal's story in a way that is both subtle and emphatic, and Ms. Azabal, portraying Nawal from hopeful youth to despairing middle age, gives a performance that is all the more powerful for the restrained, unshakeable sense of dignity she brings to it.","Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,New York Daily News,80,Joe Neumaier,"Filled with striking images and the ghosts of lives lived in hardship and war, Incendies is tough but impactful.","Apr 22, 2011"
INCENDIES,2010,Denis Villeneuve,Chicago Reader,80,Andrea Gronvall,"By the end theyve acquired a measure of self-knowledge at a cost dearer than they expected, which reminds us that what we think we know can be just the beginning of an existential journey.","Apr 28, 2011"
INCENDIES,2010,Denis Villeneuve,Empire,80,David Parkinson,A thriller that twists and turns with an understated power that will have you gripping the arm of your seat. Terrific stuff.,"Jun 20, 2011"
INCENDIES,2010,Denis Villeneuve,Total Film,80,Tom Dawson,"Expertly shifting between present and past , writer-director Denis Villeneuve displays an impressive command of his material, patiently building up to an emotionally explosive climax.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,Austin Chronicle,78,Marjorie Baumgarten,It would be difficult not to be swept away by the dramatic intensity of Incendies.,"Jun 2, 2011"
INCENDIES,2010,Denis Villeneuve,Christian Science Monitor,75,Peter Rainer,"The film's moral lesson – that violence begets violence – isn't exactly a showstopper, and the balm that is laid on Nawal and her riven family can't quite compensate for the poison that preceded it.","Apr 23, 2011"
INCENDIES,2010,Denis Villeneuve,Orlando Sentinel,75,Roger Moore,"Incendies is occasionally compelling, but also overlong and vexing in the ways it draws out a ""shocking"" conclusion that we unravel long before the characters do.","May 17, 2011"
INCENDIES,2010,Denis Villeneuve,Charlotte Observer,75,Lawrence Toppman,"The story might have worked as well without that stick-in-the-craw coincidence, which was inserted to maximize the horrors of Nawal's past.","Jun 23, 2011"
INCENDIES,2010,Denis Villeneuve,The Seattle Times,75,Ted Fry,A deeply resonant literary quality gives what might otherwise seem like a dubious series of coincidences a profound sense of plausibility.,"Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,The Globe and Mail (Toronto),75,Liam Lacey,"With Incendies, Villeneuve attempts to balance moment-by-moment authenticity and operatic emotional impact. Much of the time, he succeeds.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,Los Angeles Times,70,Betsy Sharkey,"The past is where all the intrigue of the movie lies, and that is where the film is at its most compelling, with the present sometimes wilting in the desert heat.","Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,The A.V. Club,67,Tasha Robinson,"While the film will likely stick with viewers, it's ultimately a tossup what they'll remember most: the stunning buildup, or the massive letdown.","Apr 21, 2011"
INCENDIES,2010,Denis Villeneuve,Portland Oregonian,67,Shawn Levy,"Incendies was likely a crackling thing to read, but it's not quite so vivid as a finished film.","May 19, 2011"
INCENDIES,2010,Denis Villeneuve,St. Louis Post-Dispatch,63,Joe Williams,"Canadian director Denis Villaneuve knows how to stoke a hot debate about the legacy of violence. But in this case, where there's smoke, there's not enough air.","May 20, 2011"
INCENDIES,2010,Denis Villeneuve,Slant Magazine,63,Andrew Schenker,"An enormously effective piece of filmmaking, Incdendies unfolds as a series of eye-opening disclosures which Villeneuve plays as much for (admittedly enthralling) sensation as for any kind of wider-ranging inquiry, a questionable approach given the thorny nature of the material.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,The Guardian,60,Peter Bradshaw,"It's an intriguing movie, in some ways, but its contrived and even bizarre final revelation depends on coincidences of almost Hardyesque proportions. It is not really believable, and yet if it is not taken literally, but as a cinematic prose-poem, it has undoubted force.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,Time Out London,60,David Jenkins,"While the characters lack credibility, the social backdrop and texture of the performances certainly don’t, and Villeneuve manages to say more about the sorry state of the Middle East (Lebanon is suggested but never mentioned) through the bold, crisp way he shoots faces, buildings and parched, beige-brown landscapes. So let’s call it’s a strong film based on a weak story.","Nov 9, 2016"
INCENDIES,2010,Denis Villeneuve,Village Voice,50,Mark Holcomb,"Nawal's travails are more in the vein of a Latin American soap opera than Greek tragedy, and Jeanne and Simon's climactic, genuinely god-awful discovery plays like artistic sleight-of-hand rather than the profoundly tautological revelation it aspires to be.","Apr 19, 2011"
INCENDIES,2010,Denis Villeneuve,New York Post,50,Kyle Smith,"A kind name for this attitude is false moral equivalence, or perhaps post-imperial cringe. A less kind one is Western self-hatred, or an urgent plea to tolerate the intolerant.","Apr 22, 2011"
INCENDIES,2010,Denis Villeneuve,San Francisco Chronicle,50,Walter Addiego,"Skillfully made and offering moments of great power, the French Canadian drama Incendies nevertheless overplays its hand, piling tragedy on tragedy until we feel browbeaten with misery.","May 5, 2011"
INCENDIES,2010,Denis Villeneuve,The Film Stage,50,Dan Mecca,"The film, directed by Denis Villeneuve, delves into the moral fiber and traumatic tree rings of war more than most films have or most likely ever will, but without one clear vantage point or emotional anchor.","Nov 9, 2016"
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,The New York Times,100,Caryn James,"Throughout, White is filled with exquisite scenes that don't press too hard...and those moments are all the richer for their understatement.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Washington Post,100,Desson Thomson,"Kryzstof Kieslowski's White...is a continuing testament to the Polish director's poetic mastery. Like all of Kieslowski's works, White articulates a whole language of sensations, images, ironies and mystery -- often with a minimum of dialogue. But it is no rarefied, abstract exercise. The movie...aches with human dimension.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,The Guardian,100,Peter Bradshaw,What a strange confection White is – an opera of male agony and outrageously implausible picaresque adventure. Yet it succeeds amazingly on its own melodramatic terms.,
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,CineVue,100,Patrick Gamble,Three Colours: White brings Kieślowski back to his Polish roots and explores issues of equality through nationality and the fragile dynamic of marriage.,
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,The Guardian,90,Derek Malcolm,"The film specialises as much in a kind of ironic gallows humour as in laughter pure and simple, but bitterness is also avoided - which is a small miracle in itself considering the subject matter and the setting.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Variety,90,Lisa Nesselson,"The entertaining second seg of Krzysztof Kieslowski’s “Three Colors” trilogy is involving, bittersweet and droll. A fine lead perf from Zbigniew Zamachowski anchors an ingenious rags-to-riches tale of revenge filtered through abiding love.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Austin Chronicle,89,Marjorie Baumgarten,"At heart, White is a black comedy with intriguing characters and a plot that plays its cards close to the deck.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Chicago Sun-Times,88,Roger Ebert,"All of these films approach their subjects with such irony that we cannot take them at face value; ""White"" is the anti-comedy, in between the anti-tragedy and the anti-romance.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Empire,80,Steve Beard,"Kieslowski plays all this for laughs, and the anti-capitalist satire which fuels Karol's rake's progress remains the most satisfying part of the film.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,ReelViews,75,James Berardinelli,"Despite its flaws, White is an excellent character study, and the presentation of a twisted love story is compelling.",
THREE COLORS: WHITE,1994,Krzysztof Kieslowski,Entertainment Weekly,75,Lisa Schwarzbaum,"There’s something earthy and elemental in this tale that was missing in Blue, something quirky and (measured by Kieslowskian standards) energetic.",
WOMAN OF,2024,Michal Englert,Original-Cin,100,Liz Braun,This is an auspicious directing debut for Kendrick. Woman of the Hour has a big impact and may prompt viewers to search out more information about the Rodney Alcala case. It will certainly inspire some viewers to thread their car keys through their knuckles on the walk back to the car afterward.,"Oct 10, 2024"
WOMAN OF,2024,Michal Englert,RogerEbert.com,100,Marya E. Gates,Kendrick has made a slick ’70s-set thriller about a serial killer whose reign of terror lasted a decade.,"Oct 18, 2024"
WOMAN OF,2024,Michal Englert,Screen Daily,90,Robert Daniels,Kendrick’s measured approach pushes against genre expectations — which will no doubt disappoint viewers accustomed to streamable docuseries. Yet that makes her film an assured subversion which elicits both engrossing chills and surprising humor.,"Sep 10, 2023"
WOMAN OF,2024,Michal Englert,Chicago Sun-Times,88,Richard Roeper,"This is one of the best crime thrillers in recent years, with Anna Kendrick demonstrating a strong set of storytelling skills and a keen eye for period-piece visuals in her directorial debut, while also turning in one of her career-best performances as the “bachelorette” who unknowingly chooses Alcala as her “dream date.”","Oct 18, 2024"
WOMAN OF,2024,Michal Englert,Washington Post,88,Ty Burr,"How do you make a movie about this story? Do you spin it as a thriller, a true-crime drama, a horror film, a sick pop-culture joke? Actress Anna Kendrick, making her debut as a director, does something fascinating. She juggles all four and then adds a fifth layer undergirding the others: the unceasing dread that comes from being a woman who knows men like Rodney Alcala are out there.","Oct 18, 2024"
WOMAN OF,2024,Michal Englert,The Daily Beast,85,Nick Schager,A true-crime thriller that also operates as a damning commentary on societal misogyny—especially in Hollywood—it’s as chillingly sharp and canny as its deranged fiend.,"Sep 10, 2023"
WOMAN OF,2024,Michal Englert,The Playlist,83,Jason Bailey,"Kendrick leans more into the dark comedy and general dread of the situation, winding the picture tighter the deeper she goes, and her work here is ambitious and impressive.","Sep 10, 2023"
WOMAN OF,2024,Michal Englert,The Guardian,80,Benjamin Lee,"It’s a fascinating and frightening stranger-than-fiction tale and is an unusual choice for Kendrick’s directorial debut. She makes a convincing first-time film-maker, capturing the feel of a time and a number of places with ease.","Sep 10, 2023"
WOMAN OF,2024,Michal Englert,Slashfilm,80,Rafael Motamayor,"Kendrick's directorial debut shows both confidence and great promise, crafting a disturbing tale, and a chilling examination of casual misogyny and violence towards women.","Sep 13, 2023"
WOMAN OF,2024,Michal Englert,Total Film,80,Matt Maytum,"This is an acutely observed, well-judged, and original take on a popular genre. That it’s also a directorial debut is extremely impressive.","Sep 14, 2023"
WOMAN OF,2024,Michal Englert,The Globe and Mail (Toronto),80,Aparita Bhandari,[Kendrick] delivers a taut thriller that’s also a sharp critique of the casual misogyny women face.,"Oct 10, 2024"
WOMAN OF,2024,Michal Englert,The Irish Times,80,Tara Brady,"Kendrick proves herself a formidable talent on both sides of the camera. The timeline can be choppy, but this is as considered as it is chilling.","Oct 16, 2024"
WOMAN OF,2024,Michal Englert,Wall Street Journal,80,John Anderson,"Woman of the Hour may be sensational, in the tabloid sense, but it is angry, too, and full of questions.","Oct 18, 2024"
WOMAN OF,2024,Michal Englert,The Observer (UK),80,Wendy Ide,"Kendrick’s knack for capturing period detail goes beyond the psychedelic synthetics and kipper ties. She taps into the treacherous sexism that was hardwired into the entertainment industry and wider culture of the time, both of which are shown to be minefields of fragile male egos and potential violence.","Oct 21, 2024"
WOMAN OF,2024,Michal Englert,TheWrap,79,Steve Pond,Kendrick manages to make her film both weirdly entertaining and thoroughly disturbing.,"Sep 10, 2023"
WOMAN OF,2024,Michal Englert,The Film Stage,75,Jordan Raup,"Woman of the Hour likely won’t be the last re-telling of this shocking tale, but it’s hard to imagine a more perceptive take than the one Anna Kendrick provides.","Sep 10, 2023"
WOMAN OF,2024,Michal Englert,New York Post,75,Johnny Oleksinski,"Hollywood loves nothing more than a true-crime story about a serial killer, but a new movie directed by Anna Kendrick does a number on that familiar genre.","Sep 10, 2023"
WOMAN OF,2024,Michal Englert,Collider,75,Ross Bonaime,"Woman of the Hour is a tight, smartly handled thriller that may stumble at times with its thematic ideas, but wins you over with its deft handling behind the camera.","Sep 11, 2023"
WOMAN OF,2024,Michal Englert,San Francisco Chronicle,75,Carla Meyer,"Woman of the Hour, Anna Kendrick’s tense, insightful directing debut, re-centers the narrative on Alcala’s victims and the rampant misogyny that suffused the 1970s.","Oct 16, 2024"
